10645	10645
10653	10653
10106	10106
10383	10383
10448	10448
10093	10093
10232	10232
10572	10572
10058	10058
10790	10790
10936	10936
10635	10635
10348	10348
10188	10188
10520	10520
11062	11062
10347	10347
10785	10785
10489	10489
10962	10962
10530	10530
10897	10897
10414	10414
11053	11053
10424	10424
1050	1050
10834	10834
10430	10430
10984	10984
1010	1010
10883	10883
11012	11012
10097	10097
10100	10100
10959	10959
10384	10384
10036	10036
10632	10632
10773	10773
10575	10575
10362	10362
10246	10246
10586	10586
10490	10490
10964	10964
10492	10492
1059	1059
10381	10381
10260	10260
10012	10012
11069	11069
11462	11462
11753	11753
11531	11531
11795	11795
11790	11790
11562	11562
11758	11758
11135	11135
11393	11393
1403	1403
118	118
126	126
1472	1472
11739	11739
11526	11526
11377	11377
14	14
11828	11828
11548	11548
11520	11520
11747	11747
11502	11502
11458	11458
11515	11515
11585	11585
11641	11641
1342	1342
11584	11584
11432	11432
11525	11525
11143	11143
11528	11528
11397	11397
11557	11557
1452	1452
11700	11700
11360	11360
11396	11396
11744	11744
11785	11785
1239	1239
11499	11499
1738	1738
1871	1871
180	180
187	187
17	17
2055	2055
252	252
26	26
2070	2070
215	215
2694	2694
2274	2274
2662	2662
210	210
2275	2275
2212	2212
2629	2629
2304	2304
262	262
2316	2316
2028	2028
2660	2660
2746	2746
3192	3192
3234	3234
2856	2856
3130	3130
3129	3129
3985	3985
3993	3993
4012	4012
3370	3370
36	36
3423	3423
3998	3998
4010	4010
3942	3942
35	35
4546	4546
4179	4179
4343	4343
4170	4170
4613	4613
42	42
4084	4084
4026	4026
4292	4292
4577	4577
5213	5213
5027	5027
5164	5164
5066	5066
5154	5154
4941	4941
5169	5169
5107	5107
5192	5192
5221	5221
512	512
5249	5249
4952	4952
5041	5041
4705	4705
5330	5330
4996	4996
5176	5176
5943	5943
5998	5998
5460	5460
5628	5628
6020	6020
5672	5672
5709	5709
6	6
5815	5815
5359	5359
5853	5853
580	580
5494	5494
5559	5559
6045	6045
5795	5795
5480	5480
5728	5728
5351	5351
5659	5659
5612	5612
5536	5536
5790	5790
5727	5727
5857	5857
5501	5501
5531	5531
5961	5961
5641	5641
5935	5935
5868	5868
5581	5581
60	60
5506	5506
682	682
6725	6725
6634	6634
6131	6131
6182	6182
6738	6738
6750	6750
6869	6869
6599	6599
6314	6314
64	64
644	644
6221	6221
6117	6117
6341	6341
6780	6780
6321	6321
6189	6189
6250	6250
6296	6296
6879	6879
6493	6493
6127	6127
6077	6077
6124	6124
6882	6882
6633	6633
6252	6252
6897	6897
6815	6815
6793	6793
6263	6263
6828	6828
6105	6105
6665	6665
6093	6093
6583	6583
6274	6274
7103	7103
704	704
7500	7500
7567	7567
7224	7224
7228	7228
7544	7544
7611	7611
6949	6949
7470	7470
748	748
6916	6916
7284	7284
7572	7572
7405	7405
717	717
7141	7141
7498	7498
7281	7281
7184	7184
7561	7561
7028	7028
7454	7454
7053	7053
7257	7257
6900	6900
7569	7569
693	693
7099	7099
734	734
7134	7134
7297	7297
7493	7493
7339	7339
7011	7011
7190	7190
7244	7244
7311	7311
6934	6934
7362	7362
7345	7345
6927	6927
7763	7763
8180	8180
8304	8304
8319	8319
7888	7888
813	813
7707	7707
7931	7931
8139	8139
8379	8379
7670	7670
8360	8360
7856	7856
810	810
8049	8049
8203	8203
7953	7953
7842	7842
8056	8056
7800	7800
7757	7757
7753	7753
7854	7854
7959	7959
7759	7759
7622	7622
8158	8158
8352	8352
7733	7733
7701	7701
7781	7781
77	77
7857	7857
7798	7798
7912	7912
8204	8204
7907	7907
7693	7693
8766	8766
9218	9218
8930	8930
8588	8588
9046	9046
9243	9243
9143	9143
8578	8578
845	845
9126	9126
9146	9146
8563	8563
90	90
86	86
8990	8990
8656	8656
9217	9217
8534	8534
9023	9023
8466	8466
8947	8947
8844	8844
9079	9079
9129	9129
8565	8565
8933	8933
8522	8522
8723	8723
9111	9111
8739	8739
9166	9166
9039	9039
8538	8538
8915	8915
9036	9036
9081	9081
8796	8796
8978	8978
8939	8939
8619	8619
8951	8951
9164	9164
8715	8715
8948	8948
8529	8529
9247	9247
8780	8780
8546	8546
8666	8666
9862	9862
9530	9530
9489	9489
9327	9327
9413	9413
9672	9672
9784	9784
9724	9724
9906	9906
9835	9835
9480	9480
9974	9974
9832	9832
9281	9281
9541	9541
9283	9283
9707	9707
9849	9849
9507	9507
9336	9336
9752	9752
9486	9486
9575	9575
9656	9656
9561	9561
937	937
9905	9905
9468	9468
9429	9429
9430	9430
972	972
9471	9471
9314	9314
9817	9817
9497	9497
9277	9277
9886	9886
9366	9366
9979	9979
