1042	1042
1084	1084
10977	10977
10881	10881
1035	1035
1078	1078
10508	10508
10827	10827
1074	1074
1092	1092
1426	1426
11519	11519
1259	1259
1183	1183
1393	1393
1450	1450
11125	11125
1491	1491
1715	1715
1772	1772
1674	1674
1964	1964
1561	1561
1731	1731
1647	1647
1625	1625
1599	1599
1595	1595
1691	1691
1735	1735
1737	1737
1532	1532
1519	1519
2665	2665
2393	2393
2047	2047
2207	2207
2041	2041
203	203
2358	2358
2203	2203
2506	2506
2040	2040
2574	2574
2571	2571
2673	2673
2636	2636
2053	2053
2101	2101
2651	2651
3267	3267
2705	2705
3303	3303
2748	2748
3097	3097
3048	3048
3068	3068
2732	2732
3124	3124
3185	3185
2953	2953
3087	3087
2708	2708
3357	3357
3015	3015
3082	3082
2839	2839
3025	3025
2894	2894
2729	2729
3050	3050
2715	2715
3277	3277
3199	3199
2928	2928
3301	3301
3224	3224
3733	3733
3957	3957
3459	3459
3858	3858
3833	3833
3624	3624
339	339
3672	3672
3952	3952
3971	3971
3671	3671
3571	3571
3626	3626
3393	3393
3822	3822
3782	3782
3595	3595
3660	3660
3688	3688
3767	3767
3397	3397
3751	3751
3886	3886
3885	3885
4614	4614
4460	4460
4652	4652
4304	4304
4021	4021
4585	4585
4604	4604
4207	4207
4468	4468
4552	4552
4297	4297
4430	4430
4638	4638
4425	4425
4502	4502
4584	4584
4042	4042
4641	4641
429	429
4568	4568
4111	4111
4213	4213
4041	4041
4133	4133
4176	4176
4667	4667
4583	4583
4360	4360
4538	4538
4369	4369
4064	4064
4252	4252
4235	4235
4602	4602
4440	4440
4224	4224
4644	4644
4412	4412
4597	4597
4135	4135
4598	4598
4204	4204
4522	4522
4654	4654
4555	4555
4198	4198
4738	4738
5301	5301
4796	4796
4954	4954
5170	5170
5283	5283
4928	4928
5034	5034
4947	4947
4939	4939
4832	4832
5241	5241
5099	5099
5237	5237
5278	5278
4864	4864
5103	5103
4754	4754
4834	4834
4880	4880
4696	4696
5275	5275
5199	5199
5024	5024
5267	5267
4732	4732
4917	4917
4910	4910
4925	4925
5258	5258
5888	5888
5844	5844
5867	5867
5362	5362
5859	5859
5633	5633
5768	5768
5573	5573
5502	5502
5596	5596
5485	5485
5895	5895
5583	5583
5611	5611
542	542
5544	5544
5810	5810
5775	5775
5826	5826
5792	5792
5666	5666
5514	5514
5913	5913
579	579
5912	5912
6056	6056
6108	6108
6235	6235
6187	6187
6184	6184
6885	6885
6228	6228
6387	6387
6366	6366
6689	6689
6704	6704
6722	6722
6191	6191
6695	6695
6348	6348
6085	6085
6316	6316
6857	6857
6874	6874
6247	6247
7307	7307
7527	7527
7013	7013
7189	7189
72	72
7384	7384
7261	7261
7245	7245
6959	6959
6908	6908
7019	7019
7372	7372
71	71
7597	7597
7195	7195
7538	7538
7613	7613
7163	7163
7376	7376
703	703
7222	7222
7267	7267
7465	7465
7377	7377
6923	6923
7616	7616
6935	6935
7688	7688
7847	7847
7735	7735
7708	7708
8384	8384
8212	8212
8327	8327
8274	8274
7659	7659
8132	8132
7882	7882
8015	8015
7732	7732
7828	7828
8052	8052
7646	7646
8085	8085
9223	9223
8432	8432
8991	8991
8469	8469
9050	9050
9259	9259
9107	9107
8641	8641
8707	8707
8427	8427
8547	8547
8685	8685
8499	8499
8885	8885
8592	8592
9539	9539
994	994
991	991
945	945
9803	9803
9822	9822
9278	9278
9804	9804
9388	9388
9941	9941
