651	651
656	656
1173	1173
1269	1269
1424	1424
1775	1775
1885	1885
4547	4547
6363	6363
6483	6483
6545	6545
6560	6560
6613	6613
6617	6617
6677	6677
6699	6699
6731	6731
6734	6734
6791	6791
6810	6810
6812	6812
6829	6829
6851	6851
6866	6866
6873	6873
6889	6889
6910	6910
6936	6936
6943	6943
6952	6952
6985	6985
7047	7047
7072	7072
7080	7080
7082	7082
7092	7092
7098	7098
7114	7114
7144	7144
7153	7153
7198	7198
7199	7199
7218	7218
7231	7231
7232	7232
7252	7252
7258	7258
7266	7266
7280	7280
7292	7292
7312	7312
7320	7320
7336	7336
7358	7358
7379	7379
7382	7382
7393	7393
7446	7446
7450	7450
7466	7466
7485	7485
7504	7504
7610	7610
7639	7639
7657	7657
7685	7685
7700	7700
7711	7711
7783	7783
7787	7787
7824	7824
7841	7841
7905	7905
7915	7915
7923	7923
7929	7929
7945	7945
7948	7948
7967	7967
8041	8041
8046	8046
8058	8058
8060	8060
8073	8073
8089	8089
8100	8100
8120	8120
8134	8134
8135	8135
8138	8138
8155	8155
8178	8178
8184	8184
8206	8206
8217	8217
8237	8237
8238	8238
8246	8246
8266	8266
8291	8291
8314	8314
8336	8336
8417	8417
8423	8423
8449	8449
8463	8463
8554	8554
8594	8594
8598	8598
8599	8599
8632	8632
8635	8635
8675	8675
8729	8729
8731	8731
8787	8787
8788	8788
8803	8803
8808	8808
8818	8818
8852	8852
8864	8864
8905	8905
8911	8911
8915	8915
8936	8936
8988	8988
9024	9024
9072	9072
9119	9119
9133	9133
9135	9135
9158	9158
9174	9174
9187	9187
9188	9188
9215	9215
9220	9220
9246	9246
9248	9248
9276	9276
9307	9307
9324	9324
9351	9351
9360	9360
9367	9367
9372	9372
9375	9375
9380	9380
9421	9421
9450	9450
9453	9453
9457	9457
9516	9516
9518	9518
9527	9527
9565	9565
9568	9568
9589	9589
9616	9616
9635	9635
9702	9702
9719	9719
9720	9720
9726	9726
9735	9735
9743	9743
9747	9747
9796	9796
9799	9799
9869	9869
9871	9871
9920	9920
9969	9969
10074	10074
10077	10077
10080	10080
10093	10093
10123	10123
10141	10141
10142	10142
10171	10171
10195	10195
10279	10279
10302	10302
10325	10325
10339	10339
10388	10388
10420	10420
10430	10430
10469	10469
10477	10477
10497	10497
10507	10507
10523	10523
10583	10583
10620	10620
10765	10765
10781	10781
10828	10828
10868	10868
10919	10919
10926	10926
10967	10967
10986	10986
11008	11008
11087	11087
11128	11128
11141	11141
11425	11425
11441	11441
11509	11509
11529	11529
11698	11698
11802	11802
11819	11819
