11458	11458	0.00690199	-0.0380828	-0.0276787	0.0138305	-0.00756781	0.0679483	1
11462	11462	0.0139352	-0.00516688	0.0395689	-0.0494885	0.0338475	0.0268739	1
11493	11493	0.00615108	0.0193408	-0.0158117	0.00416939	0.030909	-0.0302986	1
11502	11502	0.022508	0.0140438	0.00357538	0.0559509	0.00960499	0.0612275	1
11526	11526	0.013247	0.0189468	-0.00388226	-0.0254005	0.0260514	-0.0770803	1
11528	11528	0.0146815	0.00913186	0.00386871	-0.0103567	0.0159696	0.0122183	0
11531	11531	0.0210188	-0.0166713	0.0316094	-0.0196596	0.0451917	0.00570432	0
11548	11548	0.00772203	-0.0510361	-0.0211896	0.0122234	0.0266958	0.0172667	1
11557	11557	0.0106417	0.0185011	0.42553	-0.187665	-0.25526	-0.036796	1
11562	11562	0.0128005	0.0496272	-0.0212533	-0.0447449	0.02225	0.0767206	0
11584	11584	0.014659	0.00662194	-0.0021754	0.0420645	0.0208877	0.0926205	1
11585	11585	0.0168206	0.0252702	0.40736	-0.182983	-0.264649	-0.0129289	1
1163	1163	0.0130572	0.0238402	0.0359037	-0.0270171	-0.00964063	-0.0359623	0
11643	11643	0.000124279	0.00985216	0.0249936	0.0097213	0.0267519	0.00590613	0
1165	1165	0.0158111	0.0329053	0.0152513	0.0203994	0.0278322	-0.0492414	1
11700	11700	0.0105906	0.0244815	0.0626963	0.00627213	0.00707563	0.0391741	0
11753	11753	0.01017	0.045703	0.00648845	0.0208537	0.00803958	0.0606535	0
1177	1177	0.00360574	-0.0105094	0.00383925	-0.0128833	0.0034522	0.00416221	0
11790	11790	-0.0671606	-0.0166045	0.0106107	-0.00654415	0.0352309	0.0151943	1
11795	11795	0.00320559	-0.0113883	0.0529463	0.0169199	-0.0258931	0.0296561	1
118	118	0.0102388	0.0082168	0.0232	0.0187042	-0.0364465	0.0854231	0
11828	11828	0.0134576	-0.0763667	-0.0196841	-0.036239	0.0256518	0.0668002	1
1190	1190	0.00513091	0.0298678	-0.00533818	-0.0107316	0.0115698	-0.00605061	1
1196	1196	0.0133011	0.0193766	0.0146475	0.0418842	0.000168652	0.0306375	0
1209	1209	0.0110968	-0.00220531	0.0196083	0.00716426	-0.0158133	0.00813064	1
1214	1214	-0.0204877	-0.044631	-0.000493509	0.00900888	0.00460953	0.0056095	0
1221	1221	0.028158	-0.0439793	-0.0106646	-0.0197388	-0.019682	-0.0145755	0
1227	1227	0.0122217	0.00777383	-0.00166491	-0.00767721	0.0302821	0.0154001	0
123	123	0.0140928	0.0147587	0.00714581	-0.00259576	0.0128688	-0.00012801	0
1233	1233	0.00331043	-0.0193386	-0.0470693	-0.00133544	0.0182606	-0.000739191	1
1235	1235	0.004885	-0.000405722	-0.0153514	-0.0080456	-0.00752935	0.0100922	1
124	124	0.0129652	-0.00644635	4.32749e-05	0.000492235	-0.0139764	0.00699489	1
126	126	-0.0522355	0.0355686	-0.0604447	-0.0235367	-0.065622	0.0141031	0
1275	1275	0.012846	0.0178323	0.0315343	0.00948824	0.00460182	0.00549141	0
1281	1281	7.73357e-05	0.00348264	0.0207371	0.0104757	-0.0321868	0.0202278	0
1288	1288	0.0143229	0.0207812	-0.00702956	-0.0119488	0.045404	-0.00471933	1
1290	1290	-0.0456705	0.0264125	-0.0394778	0.0281965	-0.00751686	0.00265561	0
13	13	-0.026096	-0.0450849	-0.0101415	-0.00661085	-0.0191282	-0.016681	0
1312	1312	0.0218894	0.0217211	0.0192938	-0.0323529	-0.0238295	-0.00690582	0
1325	1325	-0.0151326	-0.00542652	-0.0016866	-0.0175232	0.0160613	-0.0408492	1
1341	1341	0.00997797	0.0216615	0.0238712	0.0012663	0.00698266	0.0161534	1
1342	1342	0.0267508	-0.00282268	0.00783281	0.0357673	0.0118029	-0.0118407	0
1366	1366	0.0114357	0.0057731	-0.00350782	0.000636337	0.0128509	0.0252731	1
1374	1374	0.0146035	-0.0492307	-0.012358	-0.0360396	-0.0333859	-0.017925	1
1379	1379	0.0206486	-0.0348481	-0.00181697	-0.0271895	0.0296894	-0.015543	1
1382	1382	-0.0462516	0.0320232	-0.0243658	-0.0192329	-0.044857	-0.025185	1
1384	1384	0.000619431	-0.0136926	0.0015721	-0.013613	-0.0109014	0.0066916	0
1392	1392	0.011595	0.0296997	0.0402745	-0.00260753	-0.0052937	0.0195962	1
14	14	0.00987623	0.0344521	0.0509786	0.00530135	0.0263344	0.00885982	1
1401	1401	-0.0236155	0.0062117	0.0138324	0.00951079	-0.0508945	0.0089895	0
1404	1404	0.016585	0.00592405	0.0217198	0.0109996	-0.0190899	-0.0199881	0
141	141	0.0144244	0.0174217	0.000902587	-0.0162596	0.00104467	-0.00184388	0
1412	1412	0.0184429	0.0192914	-0.00377936	-0.0230857	0.0290267	0.0145614	1
1414	1414	-0.0571549	0.0197874	-0.0333614	0.0188587	-0.0768594	-0.0372086	0
1420	1420	-0.0398351	0.0256128	-0.0494742	-0.0193545	-0.058522	-0.0166203	0
1430	1430	0.0127654	-0.115262	0.0076252	-0.00660023	-0.0333759	0.0369324	0
1432	1432	0.0127821	0.00441295	0.00540355	-0.017291	-0.00669772	0.0138902	0
1440	1440	0.018334	0.00796615	-0.00894189	0.0123178	-0.0347849	-0.0107872	1
1442	1442	0.0101119	0.00522549	0.0215648	0.00367321	-0.025007	-0.0158667	0
1445	1445	0.0160253	0.0303172	0.0226319	0.0072671	0.0266361	0.0173739	1
1446	1446	0.0150232	0.00485454	0.0235647	0.00749043	-0.000893237	-0.0297254	0
1447	1447	0.00891922	0.00719491	-0.0093377	-0.00289987	-0.00801191	-0.00993178	1
1459	1459	0.0133374	-0.00260443	-0.00380476	0.0167411	0.00117643	-0.000253322	1
1462	1462	-0.116378	0.00169734	0.000346212	0.0115094	0.0206096	0.0402095	1
1465	1465	0.00695495	-0.0102198	-0.014935	-0.00789623	0.00107791	-0.00830161	1
1466	1466	0.0164806	0.0136046	-0.0250816	0.0180342	0.00574802	-0.0126663	0
1467	1467	0.0286356	-0.141463	-0.00144135	-0.0270024	0.00584781	0.0101372	0
1470	1470	-0.0534437	-0.00992426	0.0277366	0.0293949	-0.018716	0.0103826	0
1494	1494	0.0211239	0.00642753	0.00930678	-0.0154244	0.023772	0.0104194	0
1499	1499	0.0114607	0.0312342	0.0146827	0.00467619	0.0179	0.00664508	1
1503	1503	0.0136415	0.000984591	-0.00420864	0.00134576	0.00481932	0.0053802	1
1507	1507	0.0192268	0.0193806	0.0326812	-0.0572164	0.0129193	-0.00924183	0
1514	1514	0.0195146	0.0129733	0.0204952	0.0392956	-0.0180899	0.0479046	0
1515	1515	0.0142041	0.0133172	-0.00266613	0.00287322	0.00762657	-0.0153697	0
1521	1521	0.0180562	0.0129263	0.032773	-0.0137224	-0.000201563	0.0153794	0
1522	1522	0.0168492	-0.0129332	-0.00764813	-0.0144883	0.00378008	-0.000133427	0
1531	1531	0.0194231	0.0125511	-0.0178195	0.0216839	-0.0198261	-0.00303509	1
1537	1537	0.0150413	0.00418235	-0.0278401	0.011054	0.0380449	-0.0257441	0
1564	1564	-0.0802684	0.00394476	-0.0354662	-0.017317	-0.102427	-0.0248328	1
1565	1565	0.00345699	0.0425436	-0.0214749	0.010549	0.00663853	0.0237113	1
1568	1568	0.010099	0.0117856	0.00163755	-0.0116382	-0.0298905	0.0620852	1
1573	1573	0.0187239	-0.00206255	-0.00445907	0.0051521	0.0227134	-0.0201071	0
1578	1578	0.0115274	0.018462	-0.00936542	0.0307885	0.00461908	0.000161389	0
1588	1588	0.0185895	0.0102654	-0.00156657	0.0323919	0.0366521	-0.0407061	0
159	159	0.021429	0.0137345	-0.0184081	0.0204795	0.00614166	0.029632	1
16	16	0.0128806	-0.0208502	-0.000510553	-0.0015658	0.0150487	-0.0202498	0
1600	1600	0.0236188	0.00448216	0.0458572	-0.00473831	0.0152424	0.0342276	0
1610	1610	0.0205499	0.0227979	-0.0129038	0.0178488	0.00792944	0.00844074	1
1615	1615	0.0173708	0.0101006	0.0291465	0.0223304	-0.000337069	0.0214148	0
1623	1623	0.0151574	0.025246	0.0205227	0.0294841	0.0105402	-0.00307769	0
1626	1626	-0.0399966	0.000287137	0.012644	0.0207317	0.0120349	-0.00317842	1
1627	1627	0.00520473	0.0228212	0.0038461	-0.000396518	0.0053081	0.00452471	0
1631	1631	-0.00914859	0.00946424	-0.0188772	-0.00541538	-0.00789093	0.00436325	0
1641	1641	-0.129328	-0.0228824	0.0383827	-0.0259922	0.0424951	0.0265397	0
1653	1653	0.0109635	-0.000281154	0.013574	0.0402878	-0.00803534	0.0106163	1
1658	1658	0.000479983	-0.0431387	-0.0168703	-0.00744048	-0.00490763	0.0214089	0
1664	1664	0.00291425	0.0124514	-0.0110696	-0.000754643	-0.0233819	0.0147333	1
1668	1668	0.0101167	-0.112755	-0.0121006	-0.014743	-0.0197759	0.00545916	0
1669	1669	0.010024	0.0259157	-0.0240363	-0.0146622	0.027607	0.00599802	1
1685	1685	0.0228216	0.0106269	0.00601259	2.74163e-05	0.00843396	-0.0484573	1
1686	1686	0.0151596	0.00075176	-0.0128349	0.0261354	0.0215548	0.00650774	0
1697	1697	0.00288153	-0.0790805	-0.0152524	0.000533505	-0.00443187	0.0239413	1
1699	1699	-0.0210924	-0.085248	-0.00851283	-0.0317848	0.00530725	0.00782422	1
17	17	0.0270902	0.0410483	-0.000322604	0.0126679	0.0299416	-0.0190063	1
1702	1702	-0.00211224	0.00085421	0.0202833	0.0120462	-0.0358992	-0.0179686	0
1705	1705	0.0131288	0.0096529	0.016375	0.0408702	0.0151107	0.0320569	1
1707	1707	-0.0291023	0.0160321	-0.020747	0.00645222	-0.0560681	-0.0107957	0
1712	1712	0.0199365	0.00846232	-0.000594136	0.00376507	0.00555566	0.02213	1
1717	1717	-0.0132436	0.00495661	-0.00287864	-0.0192059	-0.00490108	-0.039658	0
1718	1718	0.0112093	0.0206508	-0.000216243	-0.022099	-0.0210323	0.0117518	0
1720	1720	0.0141777	0.00131213	0.022509	0.0213996	-0.0317375	0.0448945	0
1723	1723	-0.00482637	0.0274373	-0.0317874	-0.00854872	-0.0244091	0.0189084	0
1742	1742	0.0197609	0.0200041	-0.00815382	0.022385	0.028946	-0.0192864	1
1743	1743	0.00405026	0.00914904	0.0054434	-0.00584809	-0.0235487	0.0114125	1
1745	1745	0.0182593	0.00433894	0.01013	-0.00676337	0.00716059	0.0145469	0
175	175	-0.00784858	-0.076598	-0.00756253	0.00290384	-0.0143736	-0.0140794	0
1759	1759	0.00824251	0.0256432	0.00318934	0.0118538	-0.00574369	-0.00299023	1
1763	1763	0.00464753	0.0186594	-0.0341688	-0.00757161	0.00181467	0.0212311	0
1764	1764	0.0144518	0.00139815	0.0231567	0.0020348	-0.00551866	-0.0105292	0
177	177	0.0106957	0.0121073	-0.00691447	0.0100606	0.0071814	0.0109814	0
1776	1776	0.0132831	0.026492	0.0111781	0.0250409	-0.00588531	-0.0282239	0
1778	1778	-0.110213	-0.0168663	-0.0164276	-0.0319068	0.00157564	0.0167638	0
1784	1784	-0.0182562	0.0149955	0.00404631	-0.0276685	-0.060049	-0.00180176	0
1785	1785	0.0124946	0.0178925	0.0141588	0.0296742	-0.00721754	0.00371182	1
1788	1788	0.0192106	-0.11021	0.0096072	-0.00899945	-0.00413937	0.00190405	0
1790	1790	0.00103719	-0.012112	0.0244453	0.00896828	-0.0280456	0.0206514	0
180	180	0.0123044	-0.0112648	0.0288783	0.0212659	-0.0241502	0.0094984	0
1802	1802	0.0089436	0.00908737	0.0171701	0.0207332	0.0202972	0.0191561	0
1808	1808	-0.0376952	0.0327601	-0.0551052	-0.0415925	-0.0313922	-0.00753603	0
1810	1810	-0.0393991	0.00184799	0.00799549	0.00318793	-0.00596636	-0.00218128	0
1811	1811	0.0237695	-0.00142761	0.00906053	-0.00074198	-0.00253667	0.00246256	0
1813	1813	0.0210744	0.01801	-0.027596	-0.0229232	0.00124228	-0.0122424	0
1814	1814	0.0209224	0.0137059	0.0193154	0.00363118	0.0200612	-0.0248264	0
1815	1815	0.00538456	0.00399727	-0.00274228	0.0155312	-0.00490695	0.0523409	0
1822	1822	0.0184283	0.0116049	0.0118735	-0.0169111	-0.0132225	-0.0439486	1
1825	1825	0.0163608	0.0061441	-0.00402654	0.00291691	0.0223015	-0.0264842	0
1833	1833	0.014592	0.00238168	0.0071053	0.0120992	-0.00176349	0.00538715	1
1841	1841	0.0166796	0.0145994	-0.0242103	0.00990625	0.00822347	-0.0415149	0
1853	1853	0.00847849	0.00545505	-0.0360418	0.0263372	0.0265207	0.0014485	0
1858	1858	0.0115346	-0.00180795	-0.00235015	0.00466351	0.00480972	-0.0210856	1
187	187	0.0323247	0.00837841	0.0178299	0.00881385	-0.0238461	-0.00834973	0
1875	1875	0.0179894	0.0176355	0.012017	0.0154618	0.0191057	-0.00297388	1
1876	1876	0.00816208	0.032022	0.0224381	0.000802847	0.0147713	0.0225281	1
1887	1887	0.00322931	0.0163003	0.00146025	0.00581433	0.00504406	-0.0152459	0
1889	1889	-0.000192897	-0.0557168	-0.00320798	-0.00780797	0.0178429	-0.043028	0
189	189	0.0144144	-0.0103575	0.0150466	0.0242673	0.0112887	-0.00504843	1
1892	1892	0.0107678	-0.0123109	0.025235	0.0185342	-0.022016	-0.00107244	1
1901	1901	0.011965	0.0211293	0.0264189	0.0298461	0.00156424	-0.00726265	0
1902	1902	-0.0312539	0.00771056	-0.0479628	0.0103295	0.0117505	-0.0515579	0
1903	1903	0.0173241	-0.0127379	0.0230679	0.0231607	0.00814858	-0.0238409	1
1904	1904	0.010515	0.0120668	-0.00648111	0.00117995	-0.0152339	-0.0144665	0
1958	1958	0.0100482	-0.0151947	-0.0101662	0.0104486	-0.0194324	0.0340489	0
1963	1963	-0.155477	0.00281044	0.0354605	0.000839743	0.0452801	0.029137	0
1968	1968	0.00743318	0.0306019	-0.0256122	-0.0119786	-0.0246092	-0.0139893	1
1970	1970	0.0202239	-0.0199784	0.00393411	-0.05353	-0.0162816	-0.0137254	1
1975	1975	-0.00642275	-0.00507291	-0.0138861	0.00103778	-0.0337787	-0.0183225	0
1980	1980	0.0171188	0.00202636	0.0022566	-0.00226721	-0.00241005	0.0151781	0
1984	1984	0.0136541	0.00751392	-0.0309586	0.00543774	0.00969154	-0.0178305	1
1985	1985	0.0155316	0.000966037	-0.00929682	-0.00549407	-0.0122325	0.00618911	0
1991	1991	0.0060951	0.0154755	-0.00670821	0.020599	-0.0116405	-0.00417005	1
1992	1992	0.0160022	0.0115688	-0.00132647	0.0371427	0.0123741	0.0122745	1
1993	1993	0.0111188	0.0265506	0.0129966	0.0112436	0.00427332	0.0455668	0
1996	1996	0.00242176	0.0280852	0.00392729	-0.00336953	-0.0282169	-0.0107587	1
200	200	-0.00159235	-0.00864055	0.00422042	-0.000760456	0.0177442	0.0287902	0
2000	2000	0.0092922	0.0324335	-0.0226828	-0.00925625	0.00645615	0.0114879	1
2001	2001	0.0178302	0.0207666	-0.0100494	-0.0463739	-0.0044897	-0.0116381	0
2004	2004	0.0200335	0.0217119	0.0216517	0.0333023	0.0171547	-0.0107304	1
2006	2006	0.0143379	0.0324343	0.000895912	0.00273893	-0.00593898	-0.00087423	1
2008	2008	0.00861797	-0.0042451	-0.0356809	-0.00908522	-0.0157232	-0.0300829	1
2009	2009	0.0157267	0.0200114	0.0349093	-0.00243583	0.014649	0.00212146	1
2013	2013	0.0182343	0.0213269	0.00549503	0.016664	-0.00763522	0.000856228	0
202	202	0.0101165	0.0102778	-0.01093	0.00299812	0.0243944	-0.00798539	0
2022	2022	0.0124118	0.0164131	0.0100495	6.26404e-05	0.0132062	-0.0156918	1
2023	2023	0.000385656	0.00734871	0.0018417	-0.00768457	0.0132949	-0.0376025	1
2024	2024	0.00509013	-0.00646356	-0.0368425	0.0385687	-0.0243954	-0.00196826	0
2025	2025	0.00542134	0.00587625	-0.0265633	0.00973479	0.00913911	0.0180076	1
2030	2030	0.0096705	-0.00674125	0.00358813	-0.00779059	0.0078275	0.0284127	1
2034	2034	-0.0019812	0.00292622	0.00752521	-0.0116396	-0.0213186	-0.00795174	1
2039	2039	-0.00725017	0.00604012	0.00430248	-0.00773576	0.00669778	-0.00482894	0
204	204	-0.0313989	0.0170342	-0.0575122	0.034088	-0.014688	-0.00658691	0
2042	2042	0.0180264	0.0197185	0.015828	0.00533479	0.00334041	0.0041947	0
2048	2048	0.0198568	0.0267455	0.00802358	-0.0127545	0.000332077	0.0336619	1
2050	2050	0.00671833	0.0152033	-0.000471877	-0.0183055	0.0078775	-0.00995082	1
2052	2052	0.0102552	0.0151293	-0.00778055	0.0175842	0.00340155	-0.00659855	1
2055	2055	0.00832334	0.0176059	-0.03268	-0.00298015	0.0107346	0.0646871	1
2056	2056	0.0158129	0.000665933	-0.018664	-0.0113452	0.0103075	-0.011665	0
2064	2064	0.0210652	0.0269675	0.0216332	0.0117014	-0.0326911	0.0157677	1
207	207	-0.105077	-0.00408849	0.0454894	0.0345021	0.0788023	0.0175944	0
2074	2074	0.0230821	0.0142539	0.0115797	-0.0285511	-0.0118209	0.0109168	0
2076	2076	0.00881078	0.0165411	-0.0131133	-0.00574914	-0.00887821	-0.00568989	0
2077	2077	0.00542587	-0.0061177	0.0363159	-0.00155637	0.00490886	-0.0354063	0
2080	2080	-0.0268005	-0.079189	0.00967152	0.000837476	0.0403948	0.002649	0
2083	2083	0.0126525	0.0187687	-0.0244431	-0.00525496	-0.0366324	-0.0377908	1
2090	2090	0.0021889	0.00833233	-0.0281112	0.0328323	-0.00101548	0.0346824	1
2096	2096	0.0136787	0.040131	0.0261751	0.00505385	-0.00395436	0.00580799	1
2099	2099	0.0106242	0.0212325	0.0248179	0.0139907	0.0296387	0.0144857	1
210	210	0.0039911	-0.0106489	-0.00363994	0.0289014	0.0736195	-0.0538325	0
2116	2116	0.0119803	0.00360422	0.0289334	0.0113966	0.00419168	0.0045184	1
215	215	0.0221212	-0.0186861	0.00920068	-0.0115722	0.0228414	0.00149222	0
2151	2151	0.0278381	-0.0048536	0.0319424	0.0270107	0.0160528	0.0365083	0
2158	2158	0.0131381	-0.00307737	-0.0012572	-0.00156305	0.0143555	0.00784078	1
216	216	0.0143775	0.00984429	0.00200432	-0.0243925	0.0138707	-0.00388941	0
2162	2162	0.00430456	-0.0330166	-0.0166917	0.000913781	-0.0264561	0.0174589	0
2166	2166	0.0127704	-0.0145431	0.0180337	-0.00869917	0.0241733	0.00930825	1
2177	2177	-0.00226802	0.0126993	-0.0102032	-0.00141958	-0.0259788	-0.0501518	0
2183	2183	0.00942087	0.0186554	0.0252136	0.011306	-0.0221885	0.0361161	0
22	22	0.0178163	-0.0104159	-0.0283818	0.0130823	-0.00962633	0.00330869	0
2202	2202	0.0162941	0.00895997	-0.000252412	0.0231262	0.0234147	0.0230148	1
2212	2212	0.021343	0.0148227	0.0263956	0.014686	0.02035	0.0489016	0
2214	2214	0.0193794	0.0166931	0.00831647	-0.038197	0.00657954	-0.0152322	0
2217	2217	0.0101155	0.0120582	0.0157545	0.0116806	0.0333504	-0.030161	0
2238	2238	-0.000313458	0.0093597	0.0198879	-0.00184314	-0.0159799	-0.00217979	0
2249	2249	-0.0547271	-0.00175821	0.010643	0.0219814	0.0596825	0.0085458	0
2274	2274	-0.0281022	-0.00960631	-0.0899981	-0.0144879	-0.0160218	0.0692531	0
2276	2276	0.00844689	0.0288767	-0.0211291	0.0158152	0.0341828	-0.0134906	1
2278	2278	0.0077671	0.0182513	-0.0144074	0.0215285	-0.0147959	-0.00281801	1
2288	2288	0.00916955	0.00684069	-0.0215116	-0.00428344	0.0217387	0.0483287	0
2291	2291	0.0152576	0.0162789	0.0103165	0.0121212	-0.0153341	-0.0192678	0
2307	2307	0.0106539	-0.00386334	0.00493729	0.018919	0.00530341	0.0147578	1
2314	2314	-0.0230913	0.0182977	-0.00252025	-0.0213411	-0.00333081	-0.0394156	1
2329	2329	0.0320452	-0.0374678	0.0164962	0.0304377	-0.00225147	0.00965162	1
2334	2334	0.00776254	0.0132192	0.0237138	-0.0255822	0.0141089	0.0145269	0
2339	2339	0.0210931	0.0261306	0.0252569	0.00950099	0.0180979	-0.0110059	1
2350	2350	-0.0430692	-0.0390637	-0.0177528	0.00249293	-0.0563803	-0.00575414	0
2356	2356	0.0124543	0.0120681	0.0157864	-0.0174128	-0.0312346	-0.00391197	1
2361	2361	-0.00907945	-0.0124412	0.000379461	0.0123565	-0.00167314	0.0277095	1
2362	2362	0.0176159	-0.1177	-0.0314869	-0.0151043	0.0434917	-0.0259091	0
2367	2367	0.00994672	-0.0279744	-0.00032777	0.0171156	-0.0331752	-0.00446743	0
2371	2371	0.00812416	0.0164544	-0.0220751	0.000114335	-0.0100913	0.0157056	0
